,company,category,date,review,note
5948,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Très bon contact avec l'équipe de gestion, efficacité et gentillesse.équipe de débarras sympathique et très efficace, très bon suivi téléphonique pour planifier les choses. Travail effectué en moins de 48h.Bref, Parfait!Merci
            ",5
5949,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Top du Top ParfaitTout est orchestré sans une seule fausse note. Professionnalisme, Réactivité, Ponctualité de l’accueil téléphonique à la prestation. Un grand Merci aux deux personnes qui sont venus me débarrasser les meubles pour leur gentillesse leur efficacité.Pour conclure j’ai appelé mardi 9 mars à 17hrs photos envoyés par sms devis bon pour accord. Mercredi 10 mars matin prestation réalisée. Encore un grand Merci à toute l’équipe 👍
            ",5
5950,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Tout est ok pour moi.
            ",5
5951,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Trés contente Super équipe. Trés bon travail. En plus prix trés correct n'hésite pas à faire un geste commercial. Prise en charge de meuble supplémentaire pas prévu dans le prix initial.Merci
            ",4
5952,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                18 février 2021
            ","
                Equipe d'intervention au top ! Ponctuelle, rapide et efficace !Prestation impeccable, je recommande.
            ",5
5953,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                27 février 2021
            ","
                Très agréables, rapides et efficaces.
            ",5
5954,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                25 février 2021
            ","
                Juste parfait ! Rapide, efficace et réactif !
            ",5
5955,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                26 février 2021
            ","
                Du premier appel téléphonique à l’envoi du devis puis à la venue des personnes sur place,  j’ai été très satisfaite de l’ensemble de la prestation . J’ai particulièrement apprécié l’accueil téléphonique , l’ écoute et conseils préalables ainsi que la réactivité pour la planification de la mission. Et sur place l’efficacité et professionnalisme des deux personnes qui ont mené à bien la mission.Je recommande donc fortement la Société Bon Débarras , qui est très professionnelle,  et je remercie particulièrement Christophe pour son efficacité et sa gentillesse.
            ",5
5956,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                24 février 2021
            ","
                Service parfait ,
            ",5
5957,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                26 février 2021
            ",,5
5958,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                19 février 2021
            ","
                Très bien et conforme à la préparationLes personnes étaient exactement à l’heure, ce qui est appréciable quand on n’est pas soi-même à proximité.
            ",5
5959,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                26 février 2021
            ","
                Bon service bien travail
            ",5
5960,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                22 février 2021
            ","
                Du premier contact à l'exécution tout s'est parfaitement bien déroulé. Sérieux, efficace et très sympathique. Je recommande sans aucun souci👍🏻
            ",5
5961,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                14 décembre 2020
            ","
                Réactif, efficace, une bonne capacité d'adaptation, bref de vrais pro !
            ",5
5962,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                11 février 2021
            ","
                Efficace et professionnel. Service rapide. La qualité à un prix abordable.
            ",5
5963,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                11 février 2021
            ","
                Travail rapide et efficace. Le sous-sol n'a jamais été aussi vide.très bonne prestation
            ",5
5964,"
                        Bon Débarras
                    ",home_services,"
Date de l'expérience:
                4 février 2021
            ",,5
5965,"
                        Bon Débarras
                    ",home_services,too far,"
                Très bon service. Ils trouvent des solutions quand c'est difficile. Une team sympathique également.
            ",5
5966,"
                        Dimo Diagnostic
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Un diagnostic truffé d'erreurs, mais heureusement une équipe qui a su rectifier le tir à notre demande.
            ",3
5967,"
                        Dimo Diagnostic
                    ",home_services,"
Date de l'expérience:
                3 mars 2021
            ","
                Ce 3/03/21, Mr Julien ATLANI est intervenu à notre domicile pour un diagnostic ""termites"". Ce professionnel très ponctuel et sérieux dans son travail, a été en plus très aimable.Félicitations.
            ",5
5968,"
                        Dimo Diagnostic
                    ",home_services,"
Date de l'expérience:
                25 février 2021
            ","
                Professionnel, efficace, et en plus sympathique.
            ",5
5969,"
                        Dimo Diagnostic
                    ",home_services,"
Date de l'expérience:
                29 janvier 2021
            ",,5
5970,"
                        Dimo Diagnostic
                    ",home_services,too far,,4
5971,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Très professionnel et bien organisé
            ",5
5972,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                je suis contente de leurs prestations
            ",4
5973,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Le compte rendu du diagnostic est complet, détaillé.La personne qui a pratiqué le diagnostic est très sérieuse et compétente.A recommander.
            ",5
5974,"
                        Dimo Diagnostic
                    ",home_services,too far,,4
5975,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Travail effectué correctement et rapidement, tarif intéressant!
            ",5
5976,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Très réactif, à recommander
            ",5
5977,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Très professionnel et irréprochable !Bravo, c du bon boulot.
            ",5
5978,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Dossier de diagnostic de qualité ; Service rapide et efficace.
            ",5
5979,"
                        Dimo Diagnostic
                    ",home_services,too far,,5
5980,"
                        Dimo Diagnostic
                    ",home_services,too far,,5
5981,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Echanges rapides et respectueux , diagnostic réalisé et transmis dans les temps proposés .Tarif honorable Cordialment
            ",5
5982,"
                        Dimo Diagnostic
                    ",home_services,too far,,5
5983,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Très satisfait de l'intervention du technicien , ainsi que de la qualité du rapport,
            ",5
5984,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                Entreprise ponctuelle, professionnelle. Aucune remarque a formuler
            ",4
5985,"
                        Dimo Diagnostic
                    ",home_services,too far,"
                la visite c'est bien passée. personne agréable et compétente.Les résultats dès le lendemain et prix correct..
            ",5
5986,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                15 mars 2021
            ",,5
5987,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                Pour mon déménagement, je cherchais des cartons à bouteilles pour vider ma cave. Les cartons sont arrivés plus tôt que je l'espérais. Très pratiques, c'est exactement ce que je recherchais. Et le prix était correct.
            ",5
5988,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                Livraison rapide, format pratique, rapport qualité/prix correct, possibilité de contact téléphonique (pour information et modification date envoi : très bon accueil)
            ",5
5989,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                13 mars 2021
            ","
                Rien à redire tout est parfait, je recommande
            ",5
5990,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Colis conforme, livré en temps et en heure.matériel de qualité.peut-être un petit rouleau de scotch en cadeau pour 100 euros de commande de cartons?
            ",4
5991,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Le ruban adhésif transparent n’est pas très efficace se décolle .Les conditions de livraison avec un avis de livraison sur une journée entière ne sont pas acceptables il faudrait au moins donner un créneau horaire sur 2/3 h par exemple et être averti par tél
            ",4
5992,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Rapide efficace prix correct. Très satisfaite !
            ",5
5993,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Excellent accueil, rapidité de livraison, site bien détaillé et des propositions à tous les budgets Produits de qualité
            ",5
5994,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Tout a été respecté la date de livraison et le produit commandé.
            ",5
5995,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                3 mars 2021
            ","
                Rapide et efficace.A recommander.
            ",5
5996,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Respect des delais et service de livraison parfaitQualité des produits
            ",5
5997,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Parfait Livraison rapide et soignée
            ",5
5998,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Des cartons solides, résistants et le livreur a été d'une courtoisie remarquable. Excellent rapport qualité prix. Qualité supérieure à la moyenne du marché.
            ",5
5999,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Je suis très satisfaite de la qualité du produit , livraison très rapide ( le lendemain de la commande ) , rien à redire je recommanderai chez vous.Merci
            ",5
6000,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                5 mars 2021
            ","
                1ere commande = parfaite2eme commande = 24h de retard Cartons très bien notamment les cartons standards à poignées! Si besoin nous repasserons commande . Attention à savoir lorsque l'on se connecte sur notre espace client nous pouvons lire ""expédié"" cependant cela signifie que cela a été expédié depuis l'entrepôt. Cela ne signifie pas que la livraison est en train d'arriver avec le coursier.
            ",5
6001,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                livré rapidement et conforme à la commande
            ",5
6002,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                24 février 2021
            ","
                Livraison très rapide/service client efficace
            ",5
6003,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Commande en ligne rapide, sécurisé. Plate-forme simple. Envoi rapide, bien emballés. Les cartons sont conformes à la description.
            ",5
6004,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Très bien pour les cartons mais l'adhésif m'a déçu. Il ne colle pas très bien.
            ",5
6005,"
                        Ecocarton.fr
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Livraison parfaite et dans les délais. Tous les produits commandés sont conformes. Aucun problème.
            ",5
6006,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Un travail de pro ! géré dans l'urgence ils ont relevé haut la main ce défi.Rien à dire : tout s'est formidablement bien passé, avec beaucoup de soin et de professionnalisme.Je recommande vivement !
            ",5
6007,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                De la premiere approche commerciale avec Jenna, en passant par l'efficacite et la gentillesse d'Hugo et son equipe pour l'operationnel, c'etait une experience parfaite.
            ",5
6008,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                9 mars 2021
            ",,5
6009,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ","
                La prise de contact a été très efficace avec un interlocuteur (Hadrien) qui a su être à mon écoute et cibler mes besoins, très disponible et réactif.Un équipe d’intervention (David, Jeremy et Yacine) souriante, agréable et très très efficace, dynamique.Je recommande ++++Bravo
            ",5
6010,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ","
                Service très professionnel. Ils sont arrivés à l’heure prévu et ont tout photographié.
            ",5
6011,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ","
                Parfait à l heure équipe sympathique, professionnelle, ras merci messieurs 👍
            ",5
6012,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                6 mars 2021
            ",,5
6013,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                26 février 2021
            ","
                Très bon service!! Une équipe au top, super efficaces et agréables. Des pros. Je conseille totalement. Marie
            ",5
6014,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                5 mars 2021
            ","
                Prestation soignée et efficaceCrdlt
            ",4
6015,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                5 mars 2021
            ","
                Un excellent service ! Une équipe commerciale à l'écoute et très professionnelle ! Un personnel irréprochable qui prends soin de vos affaires aussi bien que vous mêmes ! Je recommande vivement.
            ",5
6016,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                5 mars 2021
            ","
                Super expérience, des professionnels de qualité et une grande simplicité de déménagement. Merci 🙏
            ",5
6017,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                4 mars 2021
            ","
                Top à l'écoute et réactif ! Les meubles sont emballés avec soin :)
            ",5
6018,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                2 mars 2021
            ","
                Équipe professionnelle et sympathique très respectueuse de nos biens Logistique également parfaite  Fort apprécié en un jour un peu spécial ou le stress et la fatigue sont de mise pour nous   merci  you stock !!
            ",5
6019,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                1 mars 2021
            ",,5
6020,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                28 février 2021
            ","
                Impeccable du début à la fin !! Relivraison organisée très simplement avec l'aide d'Adrien, très disponible et réactif à nos questions. Service parfait, équipe synchronisée et soigneuse. Un grand merci à toute l'équipe !
            ",5
6021,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                26 février 2021
            ","
                Parfait !Communication / prix / réalisation !
            ",5
6022,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                25 février 2021
            ","
                Excellent !A l heure voir même en avance  , efficace rapide ... impeccable ! A recommander très vivement !!Et je repasserai vers vous pour les futures déménagements !Merci encore !
            ",5
6023,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                25 février 2021
            ","
                Les deux personnes qui sont intervenus à mon domicile étaient très efficaces,très professionnels et a l heure
            ",5
6024,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                24 février 2021
            ","
                J'avais besoin d'un déménagement en urgence. YouStock a parfaitement répondu à ma demande, en avant-vente et le jour de la prestation, et avec le sourire. Je recommande.
            ",5
6025,"
                        YouStock
                    ",home_services,"
Date de l'expérience:
                19 février 2021
            ","
                Parfait. Vraiment parfait. Service client au top.
            ",5
6026,"
                        Depaning
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Superbe entreprise que je recommande vivement. Tres réactif et bien fonctionnel. Le personnel est sympas !
            ",5
6027,"
                        Depaning
                    ",home_services,"
Date de l'expérience:
                9 mars 2021
            ","
                Bonne expérience, j'avais besoin d'un serrurier pour ouvrir ma porte sur Paris, tous c'est bien passer avec respect et courtoisie
            ",4
6028,"
                        Depaning
                    ",home_services,too far,"
                Je les ais trouvé super efficace rapide compétent rien a rajouter je conseille
            ",5
6029,"
                        Depaning
                    ",home_services,too far,"
                Il sont déboucher les Wc très rapidement prix intéressant je recommande
            ",5
6030,"
                        Depaning
                    ",home_services,too far,"
                Très bon service rapide honnête et efficace
            ",5
6031,"
                        Depaning
                    ",home_services,too far,"
                Très vite dépanné , prix acceptable je recommande sans problème
            ",5
6032,"
                        Depaning
                    ",home_services,too far,"
                L'intervention c'est bien déroulé artisan de confiance service de qualité
            ",5
6033,"
                        Depaning
                    ",home_services,too far,"
                Dépanneur honnête , sérieux , professionnel, prix juste et travaille qualitatif.
            ",5
6034,"
                        Depaning
                    ",home_services,too far,"
                Merci Jérôme très bon artisan ils c'est ce qu'il faut faire rapide efficace et professionalisme.
            ",5
6035,"
                        Depaning
                    ",home_services,too far,"
                Très satisfaits du dépannage , ils sont intervenue tôt dans la matinée intervention réussie
            ",5
6036,"
                        Depaning
                    ",home_services,too far,"
                Le technicien a fait très attention aux gestes barrières , prix intéressent
            ",5
6037,"
                        Depaning
                    ",home_services,too far,"
                Je remercie fort l'équipe le technicien a trouver rapidement la panne et me l'a réparer dans l'instanté
            ",5
6038,"
                        Depaning
                    ",home_services,too far,"
                J'ai reçue un dépanneurs fort sympathique qui connait bien sont métier.
            ",5
6039,"
                        Depaning
                    ",home_services,too far,"
                Très compétitifs intervention rapide je ne peut que justifier les 5 étoiles
            ",5
6040,"
                        Depaning
                    ",home_services,too far,"
                Un sans faute, je me suis fait dépanner rapidement bon prix
            ",5
6041,"
                        Depaning
                    ",home_services,too far,"
                Service utile, surtout dans les situations d'urgences
            ",5
6042,"
                        Depaning
                    ",home_services,too far,"
                Soucieux du travaille bien fait , matériel de qualité
            ",5
6043,"
                        Depaning
                    ",home_services,too far,"
                Merci a toutes l'équipe le dépannage c'est bien passée
            ",5
6044,"
                        Depaning
                    ",home_services,too far,"
                Franche je suis satisfait de leur travaille je recommande
            ",5
6045,"
                        Depaning
                    ",home_services,too far,"
                Ils sont trouvé de suite la panne et me l'on réparer dans la foulée je recommande prix légitime
            ",5
6046,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                15 mars 2021
            ","
                PARFAIT!!!!!RIEN A DIRE, SAUF TOUS MES COMPLIMENTS!!!!!BRAVO!!!!
            ",5
6047,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                15 mars 2021
            ","
                Livraison au top ! Produit intacte
            ",5
6048,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                15 mars 2021
            ","
                Livraison en temps et heureProduit bien emballéLe livreur nous a laissé le temps de contrôler le colis
            ",5
6049,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                15 mars 2021
            ","
                Cela fait 10 jours que j attend ma commande et l article est toujours non livré
            ",1
6050,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                C'est parfait
            ",5
6051,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                Très bien. Correspond à mes attentes
            ",4
6052,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                Respect des délais.Suite à un défaut sur la vasque, très bonne réactivité (renvoi rapide d’une autre sans la nécessité de retourner l’autre).
            ",4
6053,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                14 mars 2021
            ","
                T'es bien. Emballé !Livraison assurée rapidement par un transporteur ponctuel.Top
            ",4
6054,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Livraison rapide 3 jours après la commande. Emballage adapté au type de produit et de transport. Colis complet et conforme a la commande. Produit en attente d'installation. J'ai commandé un deuxième et la livraison s'est déroulée de la même manière.  Je recommande ce fournisseur.
            ",5
6055,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                13 mars 2021
            ",,5
6056,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                13 mars 2021
            ","
                Colis livré rapidement.Produit très bien emballé pour éviter les soucis avec les transporteurs.
            ",5
6057,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ",,5
6058,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Livraison rapide Produit non encore installé
            ",5
6059,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Parfait merci beaucoup service au top et rapide
            ",4
6060,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Service commande et livraison : excellents !Dommage que votre gamme ne s’étend pas aux baignoires type jaccuzy ou douche hammam...
            ",5
6061,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                1ere commande et 2eme en cours excellent  tant sur le plan du suivi de la date de l'emballage de l'accueil téléphonique et du site internet. Continuez comme cela
            ",5
6062,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Livraison qui bloque 1 journée chez soisImpossible d'avoir un créneau de livraison hors sur la journée... en payant plus de 400 euros on aurait apprécié d'avoir le service correspondant
            ",4
6063,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Le site est clair, le suivi de la commande est régulier, la livraison est faite dans de bonnes conditions avec une prise de rendez-vous préalable et dans un délai plus que raisonnable : super !
            ",5
6064,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Recomande avec plaisir Photo exactement comme le produit , livraison rapide et efficace
            ",5
6065,"
                        PlaneteBain.com
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Produit de qualité à un prix raisonnable... gros point faible il  ne fonctionne que 3 voir 4 ans maximum... (avec tous le même problème )
            ",4
6066,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                13 mars 2021
            ","
                Miroir commandé mardi midi, livré le lendemain matin.
            ",5
6067,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                Commande et livraison rapide .Produits conformes ,Prix compétitif . Aucun problème pour une 1ere Cde
            ",5
6068,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                12 mars 2021
            ","
                carton arrivé en bon état et dans le délai. à priori rien ne manque. VMC pas encore posé mais déjà utilisé pour un autre logement et fonctionne très bien.
            ",5
6069,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                9 mars 2021
            ",,4
6070,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ","
                Produit et livraison conformes à mes attentes.
            ",5
6071,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                18 février 2021
            ","
                Très bonne prestations,  livraison conforme aux conditions énoncé. SAV reactif et facilement joignable.
            ",4
6072,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                6 mars 2021
            ","
                Livré rapidement. Très sérieux. Je conseille.
            ",5
6073,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                6 mars 2021
            ",,5
6074,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                6 mars 2021
            ","
                Rapport/qualité  excellente, livraison rapide. Je recommande.
            ",5
6075,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                24 février 2021
            ","
                Le produit commandé était en rupture d’approvisionnement mais après un simple appel Donomat a pu m’en envoyer un stocké dans leur atelier. Je l’ai donc eu à temps pour faire mes travaux.
            ",4
6076,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                5 mars 2021
            ","
                Produits conformes à la commande et réception dans les délais
            ",5
6077,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                12 février 2021
            ","
                Prix attractif, rapidité d'expédition, très bonne communication, réactivité du service client. Fournisseur à garder et a conseiller.
            ",5
6078,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                3 mars 2021
            ","
                Entreprise choisie pour le rapport qualité / prix ,de l'article dont j'avais besoin .Avec une bonne description sur le site web,Disponibilité, livraison rapide. Parfait
            ",5
6079,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                2 mars 2021
            ","
                Très satisfaite de la gestion de ma commande, tant au niveau des renseignements sur le matériel, que des délais de livraison et de la qualité du transporteur. Je recommande cette entreprise.
            ",5
6080,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                28 février 2021
            ","
                TOUJOURS PAS LIVRE APRES 5 SEMAINES D'ATTENTE au lieu de 1 à 2 soit disant.......Bravo pour le service car en tant que professionnel, je suis obligé de faire patienter mes locataires...Aucun service client, aucun appel pour tenir informé des délais et aucune explication...
            ",1
6081,"
                        Domomat.com
                    ",home_services,"
Date de l'expérience:
                15 février 2021
            ","
                Très satisfait du produit, je le connais depuis 9 ans
            ",5
6082,"
                        Domomat.com
                    ",home_services,too far,"
                Produits correspondants à mes attentes et envoi rapide
            ",5
6083,"
                        Domomat.com
                    ",home_services,too far,"
                Parfait, j'avais besoin d'une pièce très rapidement, une heure après ma commande, elle était en cours de livraison ! Merci pour votre réactivité !!
            ",5
6084,"
                        Domomat.com
                    ",home_services,too far,"
                Ras et rapide
            ",5
6085,"
                        Domomat.com
                    ",home_services,too far,"
                Les prix sont abordables délai de livraison respectés
            ",5
6086,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                30 décembre 2020
            ","
                Installateur tres professionnel de bons conseils je recommande
            ",5
6087,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                13 mars 2021
            ","
                Très bon produit, vite commandé et vite reçu. Merci
            ",5
6088,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                4 janvier 2021
            ","
                Au niveau information : très clair et réponse rapide au question sur l'installation : très propre et efficace : les explications de fonctionnement sont données ; les garanties sont claires et entretien idemsur la qualité du matériel : RAS pour l'instantbon rapport qualité prix
            ",5
6089,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                11 mars 2021
            ","
                Joignable et efficace. Adoucisseur posé au rendez-vous fixé et travail propre. Bonne équipe !
            ",5
6090,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                10 mars 2021
            ","
                Le piston pour vanne fleck que j'ai commandé se monte parfaitement. Il s agit en plus d'une pièce d'origine contrairement à celle qui était montée dans ma vanne. Mon adoucisseur fonctionne  de nouveau  normalement grâce au sérieux d AQUA 2000
            ",5
6091,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                9 mars 2021
            ",,4
6092,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                9 mars 2021
            ","
                L'adoucisseur est joli, ne prend pas de place et n'utilise pas de courant. Depuis deux mois qu'il est installer l'eau est douce et ça se sent rien qu'en se lavant les mains. L'installation c'est bien passé et l'installateur a bien expliquer le fonctionnement.
            ",5
6093,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ","
                Achat et suivi d’achat super, professionnel et répond à toute les questions. Installateur au top qui connaît par cœur son produit. Seul bémol je doute de l’efficacité du produit, c’est à dire je ne vois pas de grande différence entre avant et après (au niveau entretien robinets, etc). À refaire, j’opterai pour une cuve récupération eau de pluie. Les personnes sont super mais le résultat est plutôt décevant. D’autres marques (pour les avoir vu et tester) sont meilleurs...
            ",3
6094,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                5 janvier 2021
            ","
                Bonne communication au téléphone / Installation rapide et propre, bonne explication de l’ouvrier pour la suite, travaux de qualité, SAV courtois et rapide, je recommande !
            ",5
6095,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                18 février 2021
            ","
                Rien a dire parfait cela fait 11 ans que nous sommes chez vous
            ",5
6096,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                8 mars 2021
            ",,1
6097,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                6 mars 2021
            ","
                tres bon materiel et rapidité de livraison bonne journée
            ",5
6098,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                4 mars 2021
            ","
                Trés bien.Livraison rapide ; 3 jours.Prévenu du suivi commande et livraison,puis appel du livreur.Trés aimable.Je recommande et referai appel a AQUA 2000 si besoin sans hésitation.
            ",5
6099,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                19 décembre 2020
            ","
                Contact téléphonique explication correct , intervention assez rapide. 1h pour l'installation. Meme si prévenu je trouve que l'adoucisseur se met régulièrement en route tout les 2jours max un peu embêtant. Question calcaire on voit la différence mais reste encore des restes.
            ",4
6100,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                16 novembre 2020
            ","
                Prix correct, installation propre, pour l'instant rien à redire, à voir dans le temps.
            ",5
6101,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                3 mars 2021
            ","
                Adoucisseur pose fin décembre 2020,tres satisfait.Je recommande
            ",5
6102,"
                        AQUA 2000
                    ",home_services,"
Date de l'expérience:
                3 mars 2021
            ","
                Génial, installation rapide effet au bout de 2 semaines.
            ",5
